 #  Results from PENEPMA.
 #  Angular distribution of emerging photons.
 #  1st and 2nd columns: THETA and PHI (deg).
 #  3rd and 4th columns: probability density and STU (1/sr)

   2.000000E+00  6.000001E+00  3.951361E-04  3.116827E-04
   2.000000E+00  1.800000E+01  2.977632E-04  2.608465E-04
   2.000000E+00  3.000000E+01  3.533886E-04  2.833777E-04
   2.000000E+00  4.200000E+01  3.648448E-04  2.957172E-04
   2.000000E+00  5.400001E+01  3.284365E-04  2.788181E-04
   2.000000E+00  6.600001E+01  3.633219E-04  2.957125E-04
   2.000000E+00  7.800001E+01  5.227750E-04  3.687125E-04
   2.000000E+00  9.000001E+01  4.753026E-04  3.432735E-04
   2.000000E+00  1.020000E+02  3.634029E-04  2.957121E-04
   2.000000E+00  1.140000E+02  2.077733E-04  2.005196E-04
   2.000000E+00  1.260000E+02  5.137839E-04  3.572515E-04
   2.000000E+00  1.380000E+02  3.766880E-04  2.978747E-04
   2.000000E+00  1.500000E+02  4.975110E-04  3.553315E-04
   2.000000E+00  1.620000E+02  5.323234E-04  3.687360E-04
   2.000000E+00  1.740000E+02  3.424187E-04  2.811126E-04
   2.000000E+00  1.860000E+02  4.705585E-04  3.433761E-04
   2.000000E+00  1.980000E+02  4.758957E-04  3.432753E-04
   2.000000E+00  2.100000E+02  5.030488E-04  3.571134E-04
   2.000000E+00  2.220000E+02  5.580048E-04  3.816484E-04
   2.000000E+00  2.340000E+02  2.355314E-04  2.205500E-04
   2.000000E+00  2.460000E+02  2.022601E-04  1.973311E-04
   2.000000E+00  2.580000E+02  4.102589E-04  3.137404E-04
   2.000000E+00  2.700000E+02  4.293100E-04  3.268808E-04
   2.000000E+00  2.820000E+02  3.982828E-04  3.118197E-04
   2.000000E+00  2.940000E+02  3.941626E-04  3.116804E-04
   2.000000E+00  3.060000E+02  2.205672E-04  2.005786E-04
   2.000000E+00  3.180000E+02  4.959887E-04  3.554390E-04
   2.000000E+00  3.300000E+02  3.642373E-04  2.957151E-04
   2.000000E+00  3.420000E+02  5.935116E-04  3.941612E-04
   2.000000E+00  3.540000E+02  5.014428E-04  3.555653E-04
    
   6.000001E+00  6.000001E+00  4.124034E-04  1.836095E-04
   6.000001E+00  1.800000E+01  4.158352E-04  1.836632E-04
   6.000001E+00  3.000000E+01  4.405265E-04  1.918919E-04
   6.000001E+00  4.200000E+01  3.518550E-04  1.654558E-04
   6.000001E+00  5.400001E+01  3.074420E-04  1.518194E-04
   6.000001E+00  6.600001E+01  3.071288E-04  1.543836E-04
   6.000001E+00  7.800001E+01  4.170729E-04  1.843799E-04
   6.000001E+00  9.000001E+01  5.070605E-04  2.081158E-04
   6.000001E+00  1.020000E+02  3.216893E-04  1.578544E-04
   6.000001E+00  1.140000E+02  1.912539E-04  1.099111E-04
   6.000001E+00  1.260000E+02  3.473236E-04  1.654475E-04
   6.000001E+00  1.380000E+02  2.838650E-04  1.440300E-04
   6.000001E+00  1.500000E+02  3.981970E-04  1.802460E-04
   6.000001E+00  1.620000E+02  4.562138E-04  1.950572E-04
   6.000001E+00  1.740000E+02  3.026040E-04  1.513464E-04
   6.000001E+00  1.860000E+02  4.197474E-04  1.861723E-04
   6.000001E+00  1.980000E+02  3.097948E-04  1.548710E-04
   6.000001E+00  2.100000E+02  3.215618E-04  1.553466E-04
   6.000001E+00  2.220000E+02  3.541884E-04  1.682602E-04
   6.000001E+00  2.340000E+02  4.636906E-04  1.974497E-04
   6.000001E+00  2.460000E+02  3.182186E-04  1.578752E-04
   6.000001E+00  2.580000E+02  3.624947E-04  1.682754E-04
   6.000001E+00  2.700000E+02  3.694174E-04  1.714514E-04
   6.000001E+00  2.820000E+02  3.165350E-04  1.553083E-04
   6.000001E+00  2.940000E+02  2.733402E-04  1.434891E-04
   6.000001E+00  3.060000E+02  4.887896E-04  2.032037E-04
   6.000001E+00  3.180000E+02  4.068701E-04  1.832418E-04
   6.000001E+00  3.300000E+02  3.656078E-04  1.714188E-04
   6.000001E+00  3.420000E+02  4.129597E-04  1.832519E-04
   6.000001E+00  3.540000E+02  3.391247E-04  1.617178E-04
    
   1.000000E+01  6.000001E+00  3.247978E-04  1.225595E-04
   1.000000E+01  1.800000E+01  3.763660E-04  1.338602E-04
   1.000000E+01  3.000000E+01  3.079344E-04  1.189272E-04
   1.000000E+01  4.200000E+01  3.308153E-04  1.237755E-04
   1.000000E+01  5.400001E+01  4.635074E-04  1.526583E-04
   1.000000E+01  6.600001E+01  4.458120E-04  1.498998E-04
   1.000000E+01  7.800001E+01  2.861194E-04  1.128289E-04
   1.000000E+01  9.000001E+01  3.976773E-04  1.390500E-04
   1.000000E+01  1.020000E+02  3.531151E-04  1.301066E-04
   1.000000E+01  1.140000E+02  3.719559E-04  1.331285E-04
   1.000000E+01  1.260000E+02  3.365901E-04  1.257401E-04
   1.000000E+01  1.380000E+02  3.570642E-04  1.294078E-04
   1.000000E+01  1.500000E+02  4.037891E-04  1.414835E-04
   1.000000E+01  1.620000E+02  3.261352E-04  1.214083E-04
   1.000000E+01  1.740000E+02  4.177579E-04  1.442389E-04
   1.000000E+01  1.860000E+02  3.709880E-04  1.332818E-04
   1.000000E+01  1.980000E+02  3.497077E-04  1.287937E-04
   1.000000E+01  2.100000E+02  4.106744E-04  1.420306E-04
   1.000000E+01  2.220000E+02  3.698420E-04  1.331256E-04
   1.000000E+01  2.340000E+02  3.658667E-04  1.329049E-04
   1.000000E+01  2.460000E+02  3.904852E-04  1.386921E-04
   1.000000E+01  2.580000E+02  3.388174E-04  1.257303E-04
   1.000000E+01  2.700000E+02  3.345884E-04  1.245875E-04
   1.000000E+01  2.820000E+02  3.471477E-04  1.276809E-04
   1.000000E+01  2.940000E+02  3.821581E-04  1.372401E-04
   1.000000E+01  3.060000E+02  3.635243E-04  1.316457E-04
   1.000000E+01  3.180000E+02  2.759441E-04  1.106137E-04
   1.000000E+01  3.300000E+02  3.928777E-04  1.386658E-04
   1.000000E+01  3.420000E+02  4.159144E-04  1.420376E-04
   1.000000E+01  3.540000E+02  3.689069E-04  1.331121E-04
    
   1.400000E+01  6.000001E+00  3.951088E-04  1.173816E-04
   1.400000E+01  1.800000E+01  4.097616E-04  1.201526E-04
   1.400000E+01  3.000000E+01  4.104023E-04  1.194458E-04
   1.400000E+01  4.200000E+01  3.397294E-04  1.073801E-04
   1.400000E+01  5.400001E+01  3.563408E-04  1.111844E-04
   1.400000E+01  6.600001E+01  4.152319E-04  1.215007E-04
   1.400000E+01  7.800001E+01  3.889376E-04  1.167483E-04
   1.400000E+01  9.000001E+01  4.224197E-04  1.232418E-04
   1.400000E+01  1.020000E+02  3.043428E-04  9.995581E-05
   1.400000E+01  1.140000E+02  3.893888E-04  1.159779E-04
   1.400000E+01  1.260000E+02  3.379362E-04  1.065775E-04
   1.400000E+01  1.380000E+02  3.790359E-04  1.147703E-04
   1.400000E+01  1.500000E+02  3.856889E-04  1.157630E-04
   1.400000E+01  1.620000E+02  3.826562E-04  1.157586E-04
   1.400000E+01  1.740000E+02  3.333233E-04  1.057269E-04
   1.400000E+01  1.860000E+02  3.346601E-04  1.064507E-04
   1.400000E+01  1.980000E+02  4.082587E-04  1.200593E-04
   1.400000E+01  2.100000E+02  3.141877E-04  1.026886E-04
   1.400000E+01  2.220000E+02  3.406626E-04  1.076289E-04
   1.400000E+01  2.340000E+02  3.960107E-04  1.183449E-04
   1.400000E+01  2.460000E+02  4.058164E-04  1.186873E-04
   1.400000E+01  2.580000E+02  4.070436E-04  1.194248E-04
   1.400000E+01  2.700000E+02  4.314864E-04  1.239807E-04
   1.400000E+01  2.820000E+02  3.537599E-04  1.102754E-04
   1.400000E+01  2.940000E+02  3.054170E-04  1.000881E-04
   1.400000E+01  3.060000E+02  3.035983E-04  9.984021E-05
