 #  Results from PENEPMA.
 #  Angular distribution of emerging photons.
 #  1st and 2nd columns: THETA and PHI (deg).
 #  3rd and 4th columns: probability density and STU (1/sr)

   1.000000E+00  3.000000E+00  5.618871E-04  7.402283E-04
   1.000000E+00  9.000001E+00  4.435544E-04  6.411025E-04
   1.000000E+00  1.500000E+01  1.888824E-04  3.702879E-04
   1.000000E+00  2.100000E+01  1.930151E-04  3.703028E-04
   1.000000E+00  2.700000E+01  1.820931E-04  3.702636E-04
   1.000000E+00  3.300000E+01  4.349940E-04  6.410847E-04
   1.000000E+00  3.900000E+01  4.397169E-04  6.410945E-04
   1.000000E+00  4.500000E+01  3.207938E-04  5.235217E-04
   1.000000E+00  5.100001E+01  5.713331E-04  7.402453E-04
   1.000000E+00  5.700001E+01  1.933102E-04  3.703038E-04
   1.000000E+00  6.300001E+01  4.335180E-04  6.410817E-04
   1.000000E+00  6.900001E+01  3.252216E-04  5.235329E-04
   1.000000E+00  7.500001E+01  3.119382E-04  5.234992E-04
   1.000000E+00  8.100001E+01  1.879969E-04  3.702848E-04
   1.000000E+00  8.700001E+01  6.881899E-04  8.275777E-04
   1.000000E+00  9.300001E+01  4.373554E-04  6.410896E-04
   1.000000E+00  9.900001E+01  1.874065E-04  3.702826E-04
   1.000000E+00  1.050000E+02  4.411929E-04  6.410976E-04
   1.000000E+00  1.110000E+02  4.388314E-04  6.410927E-04
   1.000000E+00  1.170000E+02  8.144928E-04  9.065492E-04
   1.000000E+00  1.230000E+02  3.219746E-04  5.235246E-04
   1.000000E+00  1.290000E+02  4.403073E-04  6.410957E-04
   1.000000E+00  1.350000E+02  4.355843E-04  6.410859E-04
   1.000000E+00  1.410000E+02  1.962621E-04  3.703144E-04
   1.000000E+00  1.470000E+02  6.867140E-04  8.275753E-04
   1.000000E+00  1.530000E+02  1.859306E-04  3.702773E-04
   1.000000E+00  1.590000E+02  3.181371E-04  5.235149E-04
   1.000000E+00  1.650000E+02  4.376506E-04  6.410902E-04
   1.000000E+00  1.710000E+02  1.838643E-04  3.702699E-04
   1.000000E+00  1.770000E+02  1.918343E-04  3.702985E-04
   1.000000E+00  1.830000E+02  6.907374E-05  1.354630E-05
   1.000000E+00  1.890000E+02  1.885873E-04  3.702869E-04
   1.000000E+00  1.950000E+02  6.840573E-04  8.275710E-04
   1.000000E+00  2.010000E+02  4.349940E-04  6.410847E-04
   1.000000E+00  2.070000E+02  5.610016E-04  7.402268E-04
   1.000000E+00  2.130000E+02  7.320636E-05  1.394564E-05
   1.000000E+00  2.190000E+02  6.435075E-05  1.307499E-05
   1.000000E+00  2.250000E+02  1.959669E-04  3.703133E-04
   1.000000E+00  2.310000E+02  6.346519E-05  1.298472E-05
   1.000000E+00  2.370000E+02  4.391266E-04  6.410933E-04
   1.000000E+00  2.430000E+02  6.822862E-04  8.275682E-04
   1.000000E+00  2.490000E+02  5.645438E-04  7.402331E-04
   1.000000E+00  2.550000E+02  6.139888E-05  1.277159E-05
   1.000000E+00  2.610000E+02  5.615919E-04  7.402278E-04
   1.000000E+00  2.670000E+02  3.122334E-04  5.234999E-04
   1.000000E+00  2.730000E+02  1.909488E-04  3.702953E-04
