biLayerLineOnSub-300nm-Cu-on-40Ag-on-PET-30kV
Characteristic
Type:	Characteristic
# of electrons	200
# of scattering events	80498
Transition	Generated	Transmitted
C K-L3	391.9403501044794	67.72343554644843
O K-L3	49.73514831408986	1.2805523722019756
Cu K-L3	32.01074054904013	31.63261446518125
Cu K-M3	3.8927027718060105	3.857675909568875
Cu L3-M5	42.584631735754435	29.65538330357483
Ag L3-M5	9.059458389051207	6.30844564025092
Ag L2-N4	0.35591927110769944	0.273300906059251
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	200
# of scattering events	8062
Transition	Generated	Transmitted
C K-L3	0.09480994638788945	0.009641626716769292
O K-L3	0.06291514628969554	0.0010173910005415628
Cu K-L3	0.2308911019616845	0.22799158139945108
Cu K-M3	0.028077776932859563	0.027809157707949814
Cu L3-M5	0.03477466027076489	0.02366932152437444
Ag L3-M5	0.03187184110719293	0.022167287200364302
Ag L2-N4	0.0018815654578592195	0.0014528734804635352
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	200
# of scattering events	7929
Transition	Generated	Transmitted
C K-L3	0.11036489569954754	0.01440160139844702
O K-L3	0.03406895087848714	2.0077341881304402E-4
Cu K-L3	9.684458495547726E-4	9.584349581370402E-4
Cu K-M3	1.1776896686068463E-4	1.1684182189519344E-4
Cu L3-M5	0.04996447960089189	0.03528810556454613
Ag L3-M5	0.013119647602126042	0.009244065562153386
Ag L2-N4	8.032823050290585E-4	6.113984253855263E-4
