MC simulation of bulk k227 at 5.0 keV + CSF + BSF
Characteristic
Type:	Characteristic
# of electrons	10000
# of scattering events	1026384
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	5154.5191449409995	3055.3023168904524
Si K-L3	934.8228231433882	875.2256996128026
Si K-M3	15.934788190568478	15.02250773007361
Pb M4-N6	1179.262804928998	1140.8923456618825
Pb M5-N7	2177.805631942739	2098.770471526944
Bremsstrahlung Fluorescence
Type:	Continuum Fluorescence
# of electrons	10000
# of scattering events	101682
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	3.3334255401275126	1.165081534119522
Si K-L3	7.38708208414071	4.256692121472708
Si K-M3	0.12591860772217248	0.07558602082558195
Pb M4-N6	8.597466508163016	6.018447062321497
Pb M5-N7	15.174431325384463	10.554905697511648
Characteristic Fluorescence
Type:	Characteristic Fluorescence
# of electrons	10000
# of scattering events	102508
Transition	Generated (1/mSr)	Transmitted (1/mSr)
O K-L3	0.9073799318888308	0.16231361473344974
Si K-L3	11.233972969127677	5.450051875655349
Si K-M3	0.19149187992617825	0.09750520312944272
Pb M4-N6	0.5124557034295985	0.39153169350471956
Pb M5-N7	0.7592529878223756	0.5662451830337739
